Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Round,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Rev.,Weight_Class,Gender,Fighting Style
Louis 'No Nickname' Cosce,Louis Cosce,No Nickname,5.9,170.0,Orthodox,7,2,0,False,3.0,0.5,54.5,1.0,0.5,206.0,0.39,0.34,0.66,0.75,0.35,0.88,0.38,0.5,0.0,Welterweight,Male,Striker
Orion 'Galaxy' Cosce,Orion Cosce,Galaxy,5.11,170.0,Switch,8,2,0,False,2.33,0.0,21.0,1.67,0.0,382.0,0.51,0.43,0.76,0.82,0.38,0.75,0.87,0.33,0.0,Welterweight,Male,Striker
Paulo 'The Eraser' Costa,Paulo Costa,The Eraser,6.1,185.0,Orthodox,15,4,0,False,2.82,0.45,79.91,0.27,0.0,52.55,0.52,0.36,0.81,0.82,0.51,0.57,0.28,0.0,0.0,Middleweight,Male,Striker
Randy 'The Zohan' Costa,Randy Costa,The Zohan,5.9,135.0,Switch,6,4,0,False,1.5,0.5,29.0,0.0,0.0,41.83,0.39,0.31,0.51,0.49,0.37,0.24,0.18,0.0,0.0,Bantamweight,Male,Hybrid
Alessandro 'Nono' Costa,Alessandro Costa,Nono,5.4,125.0,Orthodox,14,5,0,False,2.6,0.4,38.8,0.4,0.4,65.8,0.42,0.33,0.57,0.91,0.38,0.45,0.3,0.0,0.2,Flyweight,Male,Striker
Melquizael 'Melk Cauthy' Costa,Melquizael Costa,Melk Cauthy,5.1,145.0,Southpaw,24,7,0,False,2.43,0.0,48.43,1.43,0.86,158.43,0.45,0.28,0.74,0.71,0.43,0.45,0.23,0.43,0.29,Featherweight,Male,Wrestler
Patrick 'The Predator' Cote,Patrick Cote,The Predator,5.11,170.0,Orthodox,23,11,0,False,2.52,0.29,31.52,0.48,0.19,152.71,0.47,0.4,0.61,0.68,0.38,0.64,0.57,0.33,0.19,Welterweight,Male,Striker
JC 'No Nickname' Cottrell,JC Cottrell,No Nickname,5.9,155.0,Orthodox,17,5,0,False,2.0,0.0,7.5,0.5,0.0,122.0,0.21,0.18,0.5,0.4,0.22,0.0,0.0,0.0,0.5,Lightweight,Male,No Clear Style
Rashad 'Daywalker' Coulter,Rashad Coulter,Daywalker,5.11,205.0,Orthodox,9,4,0,False,2.0,0.25,43.5,0.0,0.0,179.5,0.52,0.44,0.9,0.94,0.44,0.69,0.45,0.5,0.0,Light Heavyweight,Male,Striker
Randy 'The Natural' Couture,Randy Couture,The Natural,6.1,205.0,Orthodox,19,11,0,False,2.62,0.04,32.42,2.17,0.46,380.1,0.61,0.54,0.64,0.71,0.28,0.6,0.55,0.46,0.08,Heavyweight,Male,Wrestler
Ryan 'No Nickname' Couture,Ryan Couture,No Nickname,5.1,155.0,Orthodox,11,5,0,False,2.5,0.0,37.0,0.5,0.0,31.0,0.57,0.5,0.9,0.5,0.55,0.82,0.6,0.0,0.0,Lightweight,Male,Striker
Colby 'Chaos' Covington,Colby Covington,Chaos,5.11,170.0,Orthodox,17,5,0,False,3.59,0.06,64.65,4.12,0.18,245.82,0.44,0.39,0.6,0.69,0.34,0.64,0.54,0.29,0.12,Welterweight,Male,Striker
Hailey 'All Hail' Cowan,Hailey Cowan,All Hail,5.8,135.0,Southpaw,7,4,0,False,2.5,0.0,33.0,1.5,0.0,165.5,0.57,0.48,0.96,0.38,0.48,0.5,0.5,0.0,0.0,Women's Bantamweight,Female,Striker
Jeff 'The Grinder' Cox,Jeff Cox,The Grinder,5.1,155.0,Orthodox,10,7,0,False,1.0,0.0,1.0,0.5,0.0,42.5,0.25,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,Lightweight,Male,No Clear Style
Nathan 'Soulforce' Coy,Nathan Coy,Soulforce,5.1,170.0,Southpaw,15,7,0,False,1.67,0.0,23.67,1.67,0.0,27.0,0.41,0.36,0.52,0.36,0.37,0.53,0.44,0.0,0.0,Welterweight,Male,Hybrid
Andrew 'Highlight' Craig,Andrew Craig,Highlight,6.1,170.0,Orthodox,9,4,0,False,2.57,0.29,29.29,0.43,0.0,119.43,0.5,0.43,0.72,0.78,0.43,0.67,0.63,0.14,0.14,Middleweight,Male,Striker
Paul 'Bearjew' Craig,Paul Craig,Bearjew,6.3,205.0,Orthodox,17,10,1,False,1.86,0.05,20.05,0.76,0.71,92.0,0.54,0.4,0.72,0.63,0.49,0.52,0.37,0.38,0.05,Light Heavyweight,Male,Striker
Dan 'No Nickname' Cramer,Dan Cramer,No Nickname,6.2,170.0,Orthodox,11,4,0,False,3.0,0.0,14.5,0.0,0.5,373.0,0.26,0.24,1.0,0.5,0.36,0.38,0.27,0.5,1.0,Welterweight,Male,Wrestler
Alberto 'No Nickname' Crane,Alberto Crane,No Nickname,5.5,155.0,Orthodox,15,5,0,False,2.5,0.5,4.0,0.0,2.5,134.5,0.4,0.06,0.75,0.34,0.41,0.0,0.0,2.5,1.0,Lightweight,Male,Wrestler
Tim 'No Nickname' Credeur,Tim Credeur,No Nickname,6.3,185.0,Orthodox,12,4,0,False,1.8,0.4,26.2,0.2,1.6,55.6,0.32,0.28,0.43,0.8,0.31,0.28,0.39,1.6,0.0,Middleweight,Male,Wrestler
Paul 'No Nickname' Creighton,Paul Creighton,No Nickname,5.6,155.0,Southpaw,3,1,0,False,2.0,0.0,6.0,3.0,0.0,105.0,0.75,0.5,1.0,0.0,0.33,1.0,1.0,0.0,0.0,Lightweight,Male,Striker
Kevin 'Crash' Croom,Kevin Croom,Crash,5.11,135.0,Orthodox,21,15,0,False,2.0,0.25,20.75,0.25,0.25,128.5,0.41,0.37,0.46,0.94,0.4,0.18,0.25,0.25,0.25,Bantamweight,Male,Hybrid
Kiefer 'BDK' Crosbie,Kiefer Crosbie,BDK,5.11,170.0,Switch,10,6,0,False,1.0,0.0,16.67,0.0,0.0,7.67,0.63,0.68,0.58,0.54,0.64,0.14,0.0,0.0,0.0,Welterweight,Male,Striker
Allen 'Pretty Boy' Crowder,Allen Crowder,Pretty Boy,6.3,245.0,Orthodox,10,4,0,False,1.33,0.0,9.0,0.33,0.33,26.0,0.61,0.53,1.0,0.67,0.58,0.38,0.67,0.0,0.0,Heavyweight,Male,Striker
Daron 'Detroit Superstar' Cruickshank,Daron Cruickshank,Detroit Superstar,5.8,155.0,Switch,18,10,0,False,2.31,0.38,29.31,1.38,0.15,119.23,0.45,0.33,0.71,0.81,0.41,0.44,0.41,0.46,0.15,Lightweight,Male,Striker
Richard 'Cleat' Crunkilton,Richard Crunkilton,Cleat,5.7,155.0,Orthodox,19,4,0,False,3.0,0.0,29.0,4.0,0.0,442.0,0.32,0.28,0.5,0.71,0.26,0.17,0.55,0.0,0.0,Lightweight,Male,Wrestler
Jimmy 'No Nickname' Crute,Jimmy Crute,No Nickname,6.2,205.0,Orthodox,13,4,2,False,1.64,0.36,23.91,2.0,0.91,161.09,0.47,0.41,0.62,0.53,0.41,0.51,0.63,1.0,0.27,Light Heavyweight,Male,Wrestler
Marcio 'Pe de Pano' Cruz,Marcio Cruz,Pe de Pano,6.4,232.0,Orthodox,8,3,0,False,1.75,0.0,20.75,0.25,0.75,91.25,0.37,0.23,0.75,0.49,0.23,0.44,0.2,0.75,0.0,Heavyweight,Male,Hybrid
Dominick 'The Dominator' Cruz,Dominick Cruz,The Dominator,5.8,135.0,Orthodox,24,4,0,False,3.8,0.1,78.0,2.8,0.1,143.9,0.42,0.33,0.56,0.75,0.37,0.58,0.41,0.1,0.2,Bantamweight,Male,Striker
Aalon 'No Nickname' Cruz,Aalon Cruz,No Nickname,6.0,145.0,Switch,8,4,0,False,1.0,0.0,1.0,0.0,0.0,9.0,0.34,0.35,0.0,0.5,0.16,0.4,0.39,0.0,0.0,Lightweight,Male,No Clear Style
Timmy 'Twilight' Cuamba,Timmy Cuamba,Twilight,5.9,145.0,Orthodox,9,3,0,False,2.67,0.33,41.67,1.33,0.0,58.0,0.4,0.35,0.59,0.66,0.38,0.75,1.0,0.0,0.0,Featherweight,Male,Striker
Jay 'No Nickname' Cucciniello,Jay Cucciniello,No Nickname,5.7,155.0,Orthodox,8,1,0,False,3.0,0.0,14.0,0.0,0.0,498.0,0.63,0.57,0.62,0.88,0.62,0.0,0.7,0.0,0.0,Featherweight,Male,Striker
Josh 'Kuya' Culibao,Josh Culibao,Kuya,5.1,145.0,Orthodox,11,4,1,False,2.75,0.5,44.75,0.0,0.25,124.0,0.37,0.27,0.63,0.75,0.36,0.73,0.13,0.5,0.0,Featherweight,Male,Hybrid
Zak 'No Nickname' Cummings,Zak Cummings,No Nickname,6.0,205.0,Southpaw,25,7,0,False,2.43,0.57,35.29,0.5,0.5,78.36,0.38,0.31,0.46,0.75,0.34,0.47,0.36,0.5,0.14,Light Heavyweight,Male,Hybrid
Patrick 'Durkin' Cummins,Patrick Cummins,Durkin,6.2,205.0,Orthodox,10,7,0,False,2.08,0.0,38.31,2.69,0.08,92.0,0.44,0.34,0.74,0.73,0.31,0.67,0.44,0.15,0.0,Light Heavyweight,Male,Striker
Luke 'No Nickname' Cummo,Luke Cummo,No Nickname,6.0,170.0,Orthodox,6,6,0,False,2.57,0.57,21.0,0.71,1.14,98.14,0.44,0.33,0.69,0.57,0.38,0.53,0.54,1.14,0.0,Welterweight,Male,Wrestler
AJ 'The Savage' Cunningham,AJ Cunningham,The Savage,5.1,135.0,Orthodox,11,5,0,False,2.0,0.0,26.0,0.0,0.5,13.0,0.39,0.28,0.86,0.8,0.39,0.34,0.0,0.5,0.0,Bantamweight,Male,Hybrid
Larry 'No Nickname' Cureton,Larry Cureton,No Nickname,6.2,240.0,Orthodox,0,2,0,False,1.0,0.0,3.5,0.0,0.5,38.084,0.68,0.34,1.0,0.0,0.0,0.5,0.43,0.5,0.5,Open Weight,Male,Hybrid
Jeff 'Big Frog' Curran,Jeff Curran,Big Frog,5.6,135.0,Orthodox,36,18,1,False,3.0,0.0,27.0,0.0,0.67,19.0,0.42,0.29,0.87,0.85,0.35,0.81,0.52,0.67,0.67,Bantamweight,Male,Wrestler
Kailin 'No Nickname' Curran,Kailin Curran,No Nickname,5.4,115.0,Orthodox,4,5,0,False,2.57,0.0,45.71,1.57,0.43,116.0,0.46,0.36,0.79,0.6,0.4,0.57,0.51,0.29,0.0,Women's Strawweight,Female,Striker
Chris 'Action-Man' Curtis,Chris Curtis,Action-Man,5.1,170.0,Orthodox,32,12,0,False,2.73,0.27,76.0,0.0,0.0,30.0,0.47,0.37,0.73,0.74,0.46,0.61,0.29,0.09,0.18,Welterweight,Male,Striker
Ion 'The Hulk' Cutelaba,Ion Cutelaba,The Hulk,6.1,205.0,Southpaw,19,11,1,False,1.95,0.11,34.79,2.05,0.05,126.58,0.48,0.42,0.58,0.75,0.4,0.44,0.61,0.05,0.0,Light Heavyweight,Male,Striker
Henrique 'Frankenstein' da Silva,Henrique da Silva,Frankenstein,6.3,205.0,Orthodox,14,5,0,False,1.83,0.0,30.67,0.17,0.17,165.5,0.57,0.51,0.72,0.47,0.49,0.73,0.49,1.0,0.17,Light Heavyweight,Male,Striker
Ariane 'Queen of Violence' da Silva,Ariane da Silva,Queen of Violence,5.6,125.0,Orthodox,17,11,0,False,2.5,0.21,46.43,0.36,0.21,144.71,0.47,0.36,0.73,0.61,0.44,0.61,0.4,0.21,0.07,Women's Flyweight,Female,Striker
Alex 'Leko' Da Silva,Alex Da Silva,Leko,5.8,155.0,Orthodox,21,4,0,False,2.75,0.25,28.5,1.75,0.25,240.0,0.46,0.34,0.86,0.92,0.36,0.54,0.8,0.25,0.5,Lightweight,Male,Striker
Nicolas 'Danish Dynamite' Dalby,Nicolas Dalby,Danish Dynamite,5.11,170.0,Orthodox,23,6,1,False,2.71,0.14,53.29,0.86,0.07,180.36,0.43,0.34,0.63,0.87,0.38,0.61,0.38,0.14,0.14,Welterweight,Male,Striker
Paul 'Semtex' Daley,Paul Daley,Semtex,5.9,170.0,Orthodox,39,15,2,False,1.67,0.33,15.33,0.0,0.0,1.67,0.4,0.39,0.39,0.15,0.33,0.32,0.67,0.0,0.0,Welterweight,Male,Hybrid
Aisling 'Ais the Bash' Daly,Aisling Daly,Ais the Bash,5.2,115.0,Orthodox,16,6,0,False,2.33,0.0,34.0,1.67,0.67,422.67,0.53,0.48,0.72,0.53,0.29,0.67,0.72,0.67,0.0,Women's Strawweight,Female,Wrestler
Rodrigo 'No Nickname' Damm,Rodrigo Damm,No Nickname,5.7,155.0,Orthodox,13,9,0,False,2.71,0.0,49.43,0.43,0.29,25.14,0.37,0.29,0.52,0.73,0.37,0.46,0.19,0.14,0.0,Lightweight,Male,Hybrid
Batgerel 'Storm' Danaa,Batgerel Danaa,Storm,5.7,135.0,Orthodox,12,5,0,False,2.0,0.57,44.43,0.29,0.0,15.0,0.39,0.38,0.31,0.53,0.36,0.42,0.66,0.0,0.14,Bantamweight,Male,Hybrid
Cindy 'Battlecat' Dandois,Cindy Dandois,Battlecat,5.7,135.0,Orthodox,8,3,0,False,3.0,0.0,47.0,5.0,0.0,399.0,0.32,0.27,0.75,0.54,0.25,0.44,0.79,0.0,0.0,Women's Bantamweight,Female,Wrestler
Jarjis 'Man Mountain' Danho,Jarjis Danho,Man Mountain,6.3,265.0,Orthodox,7,1,1,False,2.33,0.33,33.33,0.33,0.0,130.67,0.38,0.35,0.5,0.17,0.32,0.42,0.33,0.0,0.0,Heavyweight,Male,Hybrid
Jose 'Chicho' Daniel Medina,Jose Daniel Medina,Chicho,6.0,185.0,Orthodox,11,6,0,False,1.0,0.0,9.0,0.0,0.0,136.0,0.66,0.56,1.0,0.0,0.56,1.0,0.0,1.0,0.0,Middleweight,Male,Striker
Alexandre 'Cafe' Dantas,Alexandre Dantas,Cafe,6.2,238.0,Orthodox,0,3,0,False,2.0,0.0,7.5,1.0,0.5,250.5,0.29,0.16,0.0,0.5,0.1,0.5,0.17,0.5,0.5,Heavyweight,Male,No Clear Style
Mac 'No Nickname' Danzig,Mac Danzig,No Nickname,5.8,155.0,Orthodox,21,12,1,False,2.38,0.23,37.85,0.92,0.46,140.46,0.48,0.4,0.78,0.69,0.38,0.64,0.53,0.62,0.31,Lightweight,Male,Wrestler
Beneil 'No Nickname' Dariush,Beneil Dariush,No Nickname,5.1,155.0,Southpaw,23,6,1,False,2.08,0.29,34.58,1.29,0.5,120.08,0.47,0.36,0.74,0.69,0.4,0.67,0.33,0.5,0.08,Lightweight,Male,Striker
Sean 'No Nickname' Daugherty,Sean Daugherty,No Nickname,6.0,175.0,Orthodox,0,2,0,False,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open Weight,Male,No Clear Style
Kyle 'No Nickname' Daukaus,Kyle Daukaus,No Nickname,6.2,185.0,Southpaw,16,4,0,False,1.88,0.12,23.38,1.12,0.75,207.88,0.52,0.38,0.69,0.73,0.49,0.58,0.23,0.75,0.25,Middleweight,Male,Striker
Chris 'No Nickname' Daukaus,Chris Daukaus,No Nickname,6.3,205.0,Orthodox,12,7,0,False,1.25,0.75,19.25,0.0,0.0,10.88,0.54,0.49,0.59,0.47,0.53,0.36,0.21,0.0,0.0,Heavyweight,Male,Hybrid
Rick 'The Flying Squirrel' Davis,Rick Davis,The Flying Squirrel,5.9,155.0,Orthodox,3,1,1,False,1.0,0.0,5.0,0.0,0.0,0.0,0.5,0.67,0.4,0.5,0.5,0.0,0.0,0.0,0.0,Lightweight,Male,Hybrid
Marcus 'The Irish Hand Grenade' Davis,Marcus Davis,The Irish Hand Grenade,5.1,170.0,Southpaw,22,11,0,False,2.07,0.4,23.73,0.93,0.8,119.13,0.47,0.42,0.55,0.52,0.4,0.43,0.61,0.8,0.0,Welterweight,Male,Wrestler
Phil 'Mr. Wonderful' Davis,Phil Davis,Mr. Wonderful,6.2,205.0,Orthodox,17,4,0,False,2.69,0.0,37.31,2.38,0.46,150.15,0.32,0.25,0.54,0.46,0.24,0.52,0.31,0.38,0.08,Light Heavyweight,Male,Hybrid
Alexis 'No Nickname' Davis,Alexis Davis,No Nickname,5.6,135.0,Orthodox,21,11,0,False,2.71,0.0,53.86,0.86,0.64,205.43,0.48,0.38,0.72,0.86,0.44,0.63,0.46,0.64,0.29,Women's Bantamweight,Female,Striker
Brandon 'Killer B' Davis,Brandon Davis,Killer B,5.1,135.0,Orthodox,14,10,0,False,2.56,0.0,48.56,0.67,0.11,48.0,0.36,0.27,0.58,0.78,0.35,0.58,0.29,0.11,0.11,Bantamweight,Male,Hybrid
Mike 'Beast Boy' Davis,Mike Davis,Beast Boy,6.0,155.0,Orthodox,12,3,0,False,2.57,0.57,56.43,2.29,0.71,132.29,0.54,0.44,0.76,0.86,0.5,0.76,0.53,0.29,0.43,Lightweight,Male,Striker
Hakeem 'Mean' Dawodu,Hakeem Dawodu,Mean,5.8,145.0,Orthodox,13,4,1,False,2.8,0.1,73.4,0.0,0.0,87.8,0.53,0.43,0.6,0.72,0.5,0.6,0.1,0.0,0.2,Featherweight,Male,Striker
Grant 'KGD' Dawson,Grant Dawson,KGD,5.1,155.0,Switch,23,2,1,False,2.62,0.08,37.31,3.08,0.77,344.15,0.57,0.51,0.63,0.8,0.44,0.55,0.55,0.46,0.08,Lightweight,Male,Wrestler
Jason 'Dooms' Day,Jason Day,Dooms,6.0,185.0,Orthodox,19,12,0,False,1.0,0.0,14.0,0.0,0.0,1.0,0.5,0.41,0.33,1.0,0.45,0.36,0.0,0.0,0.0,Middleweight,Male,Hybrid
Martin 'The Spartan' Day,Martin Day,The Spartan,5.1,145.0,Orthodox,8,6,0,False,2.5,0.5,44.75,0.5,0.5,113.0,0.44,0.36,0.62,0.76,0.42,0.42,0.68,1.0,0.25,Featherweight,Male,Striker
Yorgan 'The Mad Titan' De Castro,Yorgan De Castro,The Mad Titan,6.0,250.0,Orthodox,6,3,0,False,2.0,0.25,19.5,0.0,0.0,49.75,0.57,0.46,0.63,0.7,0.56,0.62,0.25,0.0,0.0,Heavyweight,Male,Striker
Geraldo 'Spartan' de Freitas,Geraldo de Freitas,Spartan,5.7,135.0,Orthodox,12,6,0,False,3.0,0.0,55.0,3.0,0.0,388.33,0.56,0.46,0.81,0.87,0.5,0.88,0.72,0.0,1.0,Featherweight,Male,Striker
Philip 'No Nickname' De Fries,Philip De Fries,No Nickname,6.5,250.0,Orthodox,12,6,0,False,1.6,0.2,12.6,1.2,0.2,112.2,0.44,0.39,0.53,0.6,0.31,0.69,0.31,0.6,0.2,Heavyweight,Male,Hybrid
Chris 'No Nickname' de la Rocha,Chris de la Rocha,No Nickname,6.3,250.0,Orthodox,5,3,0,False,2.0,0.0,30.25,1.0,0.5,75.0,0.42,0.41,0.6,0.45,0.36,0.55,0.45,0.0,0.0,Heavyweight,Male,Hybrid
Montana 'No Nickname' De La Rosa,Montana De La Rosa,No Nickname,5.7,125.0,Orthodox,13,9,1,False,2.58,0.08,35.33,1.5,0.67,247.17,0.44,0.38,0.72,0.53,0.32,0.57,0.47,0.5,0.25,Women's Flyweight,Female,Wrestler
Mark 'Bumblebee' De La Rosa,Mark De La Rosa,Bumblebee,5.6,135.0,Orthodox,11,5,0,False,2.57,0.0,37.29,0.43,0.14,97.57,0.4,0.27,0.77,0.53,0.34,0.58,0.54,0.14,0.0,Bantamweight,Male,Hybrid
Mike 'El Cucuy' de la Torre,Mike de la Torre,El Cucuy,5.11,145.0,Orthodox,14,7,0,False,1.57,0.14,19.0,0.14,0.0,67.0,0.34,0.23,0.49,0.29,0.31,0.41,0.14,0.0,0.0,Featherweight,Male,Hybrid
Rodrigo 'Monstro' de Lima,Rodrigo de Lima,Monstro,5.7,155.0,Orthodox,8,3,1,False,2.5,0.0,14.5,2.0,1.0,224.0,0.34,0.11,0.75,0.86,0.26,0.5,0.86,1.0,0.5,Lightweight,Male,Wrestler
Edilberto 'Crocota' de Oliveira,Edilberto de Oliveira,Crocota,6.0,170.0,Orthodox,29,15,2,False,2.0,0.0,25.5,0.0,0.0,10.0,0.32,0.14,0.5,0.66,0.32,0.16,0.0,0.0,0.0,Welterweight,Male,No Clear Style
Jorge 'Blade' de Oliveira,Jorge de Oliveira,Blade,5.8,155.0,Orthodox,9,2,0,False,2.0,0.0,11.5,0.0,0.0,80.5,0.43,0.37,0.36,0.28,0.38,0.44,0.26,0.5,0.0,Lightweight,Male,Hybrid
Isabela 'Belinha' de Padua,Isabela de Padua,Belinha,5.3,125.0,Orthodox,5,2,0,False,3.0,0.0,15.0,2.0,1.0,278.0,0.35,0.36,0.0,0.0,0.23,0.0,0.56,1.0,0.0,Women's Flyweight,Female,Wrestler
Gloria 'Glorinha' de Paula,Gloria de Paula,Glorinha,5.5,115.0,Orthodox,6,5,0,False,2.5,0.0,57.25,0.75,0.0,166.5,0.45,0.37,0.53,0.7,0.43,0.75,0.19,0.5,0.0,Women's Strawweight,Female,Striker
Germaine 'The Iron Lady' de Randamie,Germaine de Randamie,The Iron Lady,5.9,135.0,Orthodox,10,5,0,False,2.7,0.2,31.7,0.0,0.3,149.7,0.42,0.28,0.7,0.48,0.35,0.58,0.25,0.3,0.0,Women's Bantamweight,Female,Hybrid
Reinier 'RdR' de Ridder,Reinier de Ridder,RdR,6.4,185.0,Southpaw,21,2,0,False,2.75,0.5,34.75,2.25,0.5,84.5,0.63,0.58,0.78,0.0,0.47,0.84,0.64,0.0,0.25,Middleweight,Male,Striker
Carl 'The Anishinaabe Kid' Deaton,Carl Deaton,The Anishinaabe Kid,5.7,155.0,Orthodox,17,7,0,False,2.5,0.0,19.0,0.0,0.0,0.0,0.21,0.2,0.36,0.0,0.21,0.25,0.0,0.0,0.0,Lightweight,Male,No Clear Style
Tom 'No Nickname' DeBlass,Tom DeBlass,No Nickname,6.0,185.0,Orthodox,9,2,0,False,3.0,0.0,22.5,1.0,0.5,220.0,0.26,0.24,0.41,0.41,0.24,0.5,0.0,0.5,1.0,Middleweight,Male,Hybrid
Shane 'No Nickname' del Rosario,Shane del Rosario,No Nickname,6.4,250.0,Southpaw,11,2,0,False,2.0,0.0,23.0,0.5,1.0,98.5,0.6,0.28,0.83,0.84,0.49,0.88,0.0,1.0,0.0,Heavyweight,Male,Striker
Yadier 'The Cuban Problem' del Valle,Yadier del Valle,The Cuban Problem,5.9,145.0,Southpaw,9,0,0,False,1.0,0.0,9.0,1.0,1.0,81.0,0.75,0.67,1.0,0.8,0.75,0.0,0.75,1.0,0.0,Featherweight,Male,Striker
Rolando 'Roli' Delgado,Rolando Delgado,Roli,6.3,155.0,Orthodox,11,6,1,False,2.0,0.33,13.33,0.67,2.0,166.33,0.43,0.34,0.66,0.56,0.37,0.46,0.56,2.0,0.33,Lightweight,Male,Wrestler
Jose 'No Nickname' Delgado,Jose Delgado,No Nickname,5.11,145.0,Switch,10,1,0,False,1.0,1.0,15.0,0.0,0.0,23.5,0.43,0.15,0.0,0.5,0.43,0.0,0.0,0.0,0.0,Featherweight,Male,Hybrid
Ante 'Walking Trouble' Delija,Ante Delija,Walking Trouble,6.3,239.0,Orthodox,26,6,0,False,1.0,1.0,13.0,0.0,0.0,78.0,0.44,0.2,0.75,0.0,0.29,1.0,0.0,0.0,0.0,Heavyweight,Male,Hybrid
Jack 'No Nickname' Della Maddalena,Jack Della Maddalena,No Nickname,5.11,170.0,Switch,18,2,0,True,2.25,0.75,67.62,0.12,0.12,80.0,0.48,0.43,0.67,0.53,0.43,0.74,0.77,0.12,0.0,Welterweight,Male,Striker
Roland 'No Nickname' Delorme,Roland Delorme,No Nickname,5.9,135.0,Orthodox,9,5,0,False,2.14,0.29,21.43,1.57,1.0,228.14,0.55,0.48,0.66,0.57,0.46,0.83,0.59,1.14,0.57,Bantamweight,Male,Wrestler
Jon 'The Heat' Delos Reyes,Jon Delos Reyes,The Heat,5.6,125.0,Orthodox,8,5,0,False,1.5,0.5,17.5,1.25,0.75,95.25,0.42,0.3,0.67,0.75,0.34,0.72,0.32,0.0,0.0,Flyweight,Male,Striker
Jason 'No Nickname' DeLucia,Jason DeLucia,No Nickname,5.11,190.0,Southpaw,33,21,1,False,1.0,0.0,1.33,0.33,1.67,9.0,0.8,0.5,0.17,0.33,0.5,0.0,0.33,1.67,1.33,Open Weight,Male,Wrestler
Vanessa 'Lil Monster' Demopoulos,Vanessa Demopoulos,Lil Monster,5.2,125.0,Orthodox,11,8,0,False,2.6,0.1,45.1,0.3,0.2,178.4,0.45,0.36,0.69,0.59,0.36,0.6,0.41,0.1,0.1,Women's Strawweight,Female,Striker
Chris 'No Nickname' Dempsey,Chris Dempsey,No Nickname,5.1,185.0,Orthodox,11,5,0,False,1.5,0.0,12.75,1.0,0.0,115.75,0.39,0.34,0.42,0.25,0.15,0.47,0.5,0.0,0.0,Middleweight,Male,Hybrid
Nick 'The Ninja of Love' Denis,Nick Denis,The Ninja of Love,5.7,135.0,Orthodox,11,3,0,False,1.0,0.5,17.5,0.5,0.0,62.0,0.65,0.6,0.5,0.5,0.54,0.4,0.5,0.0,0.0,Bantamweight,Male,Striker
Jason 'Dynamite' Dent,Jason Dent,Dynamite,5.1,155.0,Orthodox,22,13,0,False,2.25,0.0,22.25,0.0,1.0,11.5,0.37,0.26,0.71,0.84,0.35,0.62,0.62,1.0,0.25,Lightweight,Male,Wrestler
Mackenzie 'No Nickname' Dern,Mackenzie Dern,No Nickname,5.4,115.0,Orthodox,15,5,0,False,2.8,0.13,44.53,0.8,1.07,160.93,0.46,0.38,0.72,0.81,0.4,0.44,0.52,0.8,0.33,Women's Strawweight,Female,Wrestler
Tony 'No Nickname' DeSouza,Tony DeSouza,No Nickname,6.0,170.0,Southpaw,11,4,0,False,1.83,0.0,7.5,1.0,0.67,168.33,0.47,0.4,0.5,0.17,0.08,0.53,0.41,0.67,0.17,Welterweight,Male,Wrestler
Robelis 'The Big Boy' Despaigne,Robelis Despaigne,The Big Boy,6.7,265.0,Orthodox,5,2,0,False,2.33,0.33,21.33,0.0,0.0,7.0,0.65,0.57,0.56,0.67,0.6,0.33,0.33,0.0,0.0,Heavyweight,Male,Striker
Edwin 'Babyface' DeWees,Edwin DeWees,Babyface,6.1,185.0,Orthodox,38,17,0,False,1.0,0.0,5.0,0.67,1.0,39.0,0.54,0.39,0.81,0.5,0.41,0.6,0.0,1.0,0.0,Middleweight,Male,Wrestler
Alessio 'Manzo' Di Chirico,Alessio Di Chirico,Manzo,6.0,185.0,Orthodox,13,7,0,False,2.36,0.27,34.09,1.0,0.0,63.45,0.43,0.36,0.48,0.58,0.41,0.43,0.1,0.09,0.09,Middleweight,Male,Hybrid
Cyrille 'The Snake' Diabate,Cyrille Diabate,The Snake,6.6,205.0,Southpaw,19,10,1,False,1.75,0.38,31.75,0.62,0.12,158.75,0.56,0.43,0.36,0.55,0.34,0.55,0.47,1.12,0.12,Light Heavyweight,Male,Wrestler
Marc 'Bonecrusher' Diakiese,Marc Diakiese,Bonecrusher,5.1,155.0,Orthodox,17,7,0,False,2.6,0.13,30.87,2.67,0.0,216.13,0.51,0.35,0.66,0.84,0.47,0.62,0.46,0.13,0.07,Lightweight,Male,Striker
Tyler 'No Nickname' Diamond,Tyler Diamond,No Nickname,5.7,145.0,Orthodox,9,1,0,False,3.0,0.0,51.0,3.0,0.0,132.0,0.55,0.58,0.5,0.0,0.33,0.7,0.9,1.0,0.0,Featherweight,Male,Wrestler
Blood 'No Nickname' Diamond,Blood Diamond,No Nickname,5.11,170.0,Switch,3,3,0,False,2.33,0.0,36.0,0.0,0.0,217.33,0.48,0.31,0.97,0.21,0.34,0.75,0.0,0.0,0.0,Welterweight,Male,Hybrid
